workerId	definition	coding	correct	confidence	familiarity	reactionTime	length	word	speakMaori	compMaori	maoriProf	age	gender	ethnicity	education	children	maoriList	place	duration	firstLang	firstLangCountry	anyOtherLangs	hawaii	anyPolynesian	whichPolynesian	impairments	maoriExpo	score	n.neighbors	mean.neighbor.logfreq	familiarity.latent
2d528dd7	press noses/share breath		FALSE	5	4.86138613861386	11.968	4	hongi	2	3	5	30-39	F	Non M	graduate	Yes	9	south	long	English	NZ	None	No	No	None	No	4	-0.7478764	11	1.95	6.354221340148908
90e5e8cd	Maori greeting by pressing noses together		FALSE	4	4.86138613861386	13.098	4	hongi	3	3	6	18-29	M	Non M	high	Yes	7	south	long	English	Other	None	No	No	None	No	6	-0.7478764	11	1.95	6.354221340148908
900843d2	Greeting	partially correct	FALSE	4	4.86138613861386	9.99	4	hongi	0	0	0	18-29	F	Non M	undergraduate	No	3	south	long	English	NZ	None	No	No	None	No	5	-0.7478764	11	1.95	6.354221340148908
c369511b	Maori greeting (touching of noses)	correct	TRUE	4	4.86138613861386	12.579	4	hongi	1	1	2	18-29	M	Non M	undergraduate	No	3	south	long	English	NZ	None	No	No	None	No	8	-0.7478764	11	1.95	6.354221340148908
0cb0d1e5	nose kiss greeting	correct	TRUE	5	4.86138613861386	10.708	4	hongi	0	0	0	30-39	F	Non M	graduate	No	4	south	long	English	NZ	None	No	No	None	No	5	-0.7478764	11	1.95	6.354221340148908
e304f430	Is a greeting with the pressing of noses and the feeling of each other's breath	correct	TRUE	5	4.86138613861386	36.031	4	hongi	1	0	1	+60	F	Non M	high	No	3	north	long	English	NZ	None	No	No	None	No	9	-0.7478764	11	1.95	6.354221340148908
ca99aee6	maori nose rub	correct	TRUE	3	4.86138613861386	20.181	4	hongi	1	0	1	50-59	F	Non M	undergraduate	No	4	north	long	English	NZ	fra	No	No	None	No	7	-0.7478764	11	1.95	6.354221340148908
5a53017e	nose pressing greeting  Also to smell I think	correct	TRUE	3	4.86138613861386	25.494	4	hongi	1	2	3	40-49	F	Non M	graduate	Yes	9	south	long	English	NZ	None	No	No	None	No	7	-0.7478764	11	1.95	6.354221340148908
e01cf2db	Exchange breath	correct	TRUE	4	4.86138613861386	17.192	4	hongi	1	2	3	30-39	F	Non M	undergraduate	Yes	9	north	long	English	NZ	None	No	No	None	No	9	-0.7478764	11	1.95	6.354221340148908
75c06d75	Press noses meeting	correct	TRUE	5	4.86138613861386	28.471	4	hongi	2	2	4	50-59	M	Non M	graduate	No	8	north	long	English	NZ	None	No	No	None	No	10	-0.7478764	11	1.95	6.354221340148908
d36862f3	pressing foreheads and noses in greeting	correct	TRUE	4	4.86138613861386	16.989	4	hongi	0	1	1	30-39	F	Non M	high	No	2	north	long	English	NZ	None	No	No	None	No	6	-0.7478764	11	1.95	6.354221340148908
c1877b78	nose press greeting	correct	TRUE	4	4.86138613861386	12.359	4	hongi	2	2	4	18-29	F	Non M	undergraduate	No	7	north	long	English	NZ	None	No	No	None	No	7	-0.7478764	11	1.95	6.354221340148908
3f63fef9	Sharing spirit through pressing of nises	correct	TRUE	2	4.86138613861386	23.579	4	hongi	1	1	2	18-29	M	M	undergraduate	Yes	8	north	long	English	NZ	None	No	No	None	No	5	-0.7478764	11	1.95	6.354221340148908
3d5fdc9a	traditional greeting nose	correct	TRUE	5	4.86138613861386	12.962	4	hongi	1	1	2	40-49	F	Non M	graduate	No	6	overseas	long	English	NZ	None	No	No	None	No	2	-0.7478764	11	1.95	6.354221340148908
5e4643a3	Touching of noses breathing in spirits	correct	TRUE	3	4.86138613861386	35.165	4	hongi	1	1	2	+60	F	Non M	graduate	No	9	north	long	English	NZ	None	No	No	None	No	7	-0.7478764	11	1.95	6.354221340148908
ccb6fad4	a greeting where you touch your nose to someone else's nose	correct	TRUE	3	4.86138613861386	30.013	4	hongi	2	1	3	18-29	F	Non M	undergraduate	No	5	south	long	English	NZ	pun	No	No	None	No	3	-0.7478764	11	1.95	6.354221340148908
fae009ea	Nose press greeting	correct	TRUE	5	4.86138613861386	18.61	4	hongi	0	1	1	+60	F	Non M	undergraduate	No	3	north	long	English	NZ	None	No	No	None	No	6	-0.7478764	11	1.95	6.354221340148908
4679d5da	greeting people nose to nose	correct	TRUE	3	4.86138613861386	23.612	4	hongi	1	1	2	40-49	F	Non M	undergraduate	Yes	8	south	long	English	NZ	None	No	No	None	No	9	-0.7478764	11	1.95	6.354221340148908
fa5c8488	Greetings by pressing noses	correct	TRUE	5	4.86138613861386	12.206	4	hongi	1	1	2	40-49	F	Non M	graduate	Yes	6	south	long	English	NZ	fra	No	No	None	No	9	-0.7478764	11	1.95	6.354221340148908
134572fd	Kiss	incorrect	FALSE	1	4.86138613861386	6.189	4	hongi	1	1	2	30-39	F	Non M	high	No	5	north	long	English	NZ	deu	No	No	None	No	7	-0.7478764	11	1.95	6.354221340148908
cc1c1267	Em	incorrect	FALSE		4.86138613861386	6.506	4	hongi	1	1	2	30-39	M	Non M	undergraduate	No	4	north	long	English	NZ	None	No	No	None	No	5	-0.7478764	11	1.95	6.354221340148908
9efa2748	a greeting where you press noses together	correct	TRUE	4	4.86138613861386	14.883	4	hongi	1	2	3	18-29	F	Non M	undergraduate	No	9	south	long	English	NZ	None	No	No	None	No	7	-0.7478764	11	1.95	6.354221340148908
cf0bb003	Greeting	partially correct	FALSE	3	4.86138613861386	5.883	4	hongi	1	2	3	30-39	F	Non M	graduate	Yes	9	north	long	English	NZ	None	No	No	None	No	8	-0.7478764	11	1.95	6.354221340148908
23bebf1a	pressing noses	correct	TRUE	5	4.86138613861386	7.992	4	hongi	1	1	2	40-49	F	Non M	undergraduate	No	8	north	long	English	NZ	None	No	No	None	No	8	-0.7478764	11	1.95	6.354221340148908
d03b874f	Nose rub	correct	TRUE	4	4.86138613861386	9.53	4	hongi	1	1	2	30-39	M	Non M	graduate	No	7	south	long	English	NZ	None	No	No	None	No	10	-0.7478764	11	1.95	6.354221340148908
60405af1	Traditional greeting rubbing noses	correct	TRUE	5	4.86138613861386	32.557	4	hongi	0	1	1	40-49	F	Non M	graduate	Yes	7	north	long	English	NZ	None	No	No	None	Yes	10	-0.7478764	11	1.95	6.354221340148908
bc314429	press noses in greeting	correct	TRUE	5	4.86138613861386	19.743	4	hongi	2	2	4	+60	F	Non M	undergraduate	No	6	north	long	English	NZ	fra	No	No	None	No	7	-0.7478764	11	1.95	6.354221340148908
47a10225	when noses touch against eachother	correct	TRUE	5	4.86138613861386	23.064	4	hongi	2	2	4	18-29	F	Non M	undergraduate	No	9	south	long	English	NZ	None	No	No	None	No	5	-0.7478764	11	1.95	6.354221340148908
a7104a70	greeting	partially correct	FALSE	2	4.86138613861386	6.424	4	hongi	0	1	1	40-49	F	Non M	graduate	No	1	south	long	English	NZ	None	No	No	None	No	5	-0.7478764	11	1.95	6.354221340148908
167b21f9	Where you press noses and breathe in together a greeting	correct	TRUE	5	4.86138613861386	24.438	4	hongi	2	2	4	18-29	F	Non M	undergraduate	No	9	south	long	English	Other	cmn	No	No	None	No	10	-0.7478764	11	1.95	6.354221340148908
1ec46d4d	Rubbing of noses at end of powhiri to show you are now welcome	correct	TRUE	4	4.86138613861386	130.103	4	hongi	1	2	3	40-49	F	Non M	graduate	Yes	8	north	long	English	NZ	deu & fra	No	No	None	No	9	-0.7478764	11	1.95	6.354221340148908
65a59c87	Greeting where foreheads and noses touch and breath is shared	correct	TRUE	5	4.86138613861386	33.289	4	hongi	0	1	1	50-59	F	Non M	graduate	No	4	south	long	English	Other	fra	No	No	None	No	7	-0.7478764	11	1.95	6.354221340148908
76ee8695	Exchanging the breath of life pressing noses together in greeting	correct	TRUE	4	4.86138613861386	37.66	4	hongi	1	2	3	30-39	F	Non M	graduate	Yes	8	south	long	English	NZ	None	No	No	None	No	10	-0.7478764	11	1.95	6.354221340148908
b7184ac2	act of touching noses as part of a traditional greeting	correct	TRUE	4	4.86138613861386	27.506	4	hongi	2	2	4	50-59	F	Non M	graduate	Yes	8	north	long	English	NZ	None	No	No	None	No	8	-0.7478764	11	1.95	6.354221340148908
f5d2384e	greeting by touching noses	correct	TRUE	5	4.86138613861386	10.786	4	hongi	1	1	2	18-29	F	Non M	undergraduate	No	5	south	long	English	NZ	None	Yes	No	None	No	4	-0.7478764	11	1.95	6.354221340148908
2d98bfa3	Rub noses way of greeting	correct	TRUE	4	4.86138613861386	16.279	4	hongi	1	1	2	30-39	F	Non M	high	Yes	7	north	long	English	NZ	None	No	No	None	No	8	-0.7478764	11	1.95	6.354221340148908
159e6e0d	nose to nose greeting	correct	TRUE	5	4.86138613861386	12.981	4	hongi	1	1	2	18-29	F	Non M	graduate	No	7	south	long	English	NZ	None	No	No	None	No	6	-0.7478764	11	1.95	6.354221340148908
046d477d	Touch noses	correct	TRUE	4	4.86138613861386	24.212	4	hongi	1	1	2	18-29	F	M	undergraduate	No	9	south	long	English	NZ	None	No	No	None	No	5	-0.7478764	11	1.95	6.354221340148908
ee7100d4	Rub noses when greeting	correct	TRUE	4	4.86138613861386	11.35	4	hongi	1	1	2	40-49	F	Non M	high	Yes	6	north	long	English	NZ	None	No	No	None	No	6	-0.7478764	11	1.95	6.354221340148908
f0e8bd26	Pressing of noses	correct	TRUE	5	4.86138613861386	13.912	4	hongi	2	2	4	50-59	F	M	high	Yes	9	north	long	English	NZ	None	No	No	None	No	10	-0.7478764	11	1.95	6.354221340148908
c93ecb8e	Greeting	partially correct	FALSE	3	4.86138613861386	12.584	4	hongi	0	0	0	50-59	M	Non M	high	No	3	north	long	English	NZ	None	No	No	None	No	3	-0.7478764	11	1.95	6.354221340148908
1ad08384	nose to nose greeting	correct	TRUE	5	4.86138613861386	16.592	4	hongi	1	2	3	+60	M	Non M	graduate	No	6	north	long	English	NZ	None	No	No	None	No	9	-0.7478764	11	1.95	6.354221340148908
7ec0e2bf	To press noses	correct	TRUE	3	4.86138613861386	23.983	4	hongi	2	2	4	40-49	F	Non M	undergraduate	Yes	9	north	long	English	NZ	None	No	No	None	No	6	-0.7478764	11	1.95	6.354221340148908
47e3ca34	nose pressing greeting	correct	TRUE	4	4.86138613861386	12.912	4	hongi	1	1	2	18-29	F	Non M	undergraduate	No	7	north	long	English	NZ	None	No	No	None	No	5	-0.7478764	11	1.95	6.354221340148908
d6a42c42	nose kiss	correct	TRUE	5	4.86138613861386	7.912	4	hongi	2	2	4	40-49	M	M	graduate	No	8	overseas	long	English	NZ	None	No	No	None	No	5	-0.7478764	11	1.95	6.354221340148908
2004baef	rub noses greeting	correct	TRUE	4	4.86138613861386	18.783	4	hongi	1	1	2	+60	M	Non M	undergraduate	Yes	1	south	long	English	NZ	None	No	No	None	No	5	-0.7478764	11	1.95	6.354221340148908
599c67d4	Touch nose greeting	correct	TRUE	4	4.86138613861386	13.23	4	hongi	1	1	2	40-49	F	Non M	graduate	Yes	8	north	long	English	Other	None	No	No	None	No	8	-0.7478764	11	1.95	6.354221340148908
9e3d2db9	Maori greeting of touching noses	correct	TRUE	4	4.86138613861386	29.501	4	hongi	2	2	4	40-49	F	Non M	graduate	Yes	8	south	long	English	NZ	None	No	No	None	No	7	-0.7478764	11	1.95	6.354221340148908
5ac280f8	traditional greeting of touching noses and exchanging breath	correct	TRUE	5	4.86138613861386	21.236	4	hongi	1	2	3	40-49	M	Non M	graduate	No	4	overseas	long	English	NZ	None	No	No	None	No	2	-0.7478764	11	1.95	6.354221340148908
b8ef0b44	Nose pressing welcome	correct	TRUE	4	4.86138613861386	37.297	4	hongi	1	1	2	40-49	F	Non M	graduate	Yes	4	south	long	English	NZ	None	No	No	None	No	3	-0.7478764	11	1.95	6.354221340148908
96e8c3a6	The ritual greeting where you press noses together	correct	TRUE	5	4.86138613861386	39.673	4	hongi	0	0	0	40-49	F	Non M	graduate	No	1	north	long	English	Other	None	No	No	None	No	3	-0.7478764	11	1.95	6.354221340148908
9ec2442f	pressing of noses in greeting	correct	TRUE	3	4.86138613861386	10.096	4	hongi	1	1	2	40-49	F	Non M	graduate	No	1	north	long	English	Other	None	No	No	None	No	7	-0.7478764	11	1.95	6.354221340148908
4a184051	Greeting touching noses	correct	TRUE	4	4.86138613861386	15.395	4	hongi	1	2	3	+60	F	Non M	graduate	No	5	south	long	English	NZ	None	No	No	None	No	6	-0.7478764	11	1.95	6.354221340148908
38a2dff5	A greeting Pressing of noses	correct	TRUE	4	4.86138613861386	31.128	4	hongi	1	1	2	30-39	M	Non M	undergraduate	Yes	4	north	long	English	NZ	None	No	No	None	No	6	-0.7478764	11	1.95	6.354221340148908
4d125b9e	Kind of greeting	correct	TRUE	3	4.86138613861386	9.164	4	hongi	1	2	3	30-39	F	Non M	undergraduate	No	8	north	long	English	NZ	None	No	No	None	No	8	-0.7478764	11	1.95	6.354221340148908
01af0c6f	greeting	partially correct	FALSE	3	4.86138613861386	9.551	4	hongi	1	1	2	18-29	F	Non M	undergraduate	No	3	south	long	English	NZ	None	No	No	None	No	3	-0.7478764	11	1.95	6.354221340148908
1e48b18a			FALSE	5	4.86138613861386	7.991	4	hongi	0	0	0	+60	F	Non M	high	No	0	overseas	long	English	Other	None	No	No	None	No	2	-0.7478764	11	1.95	6.354221340148908
30c99d93	breath of life greeting	correct	TRUE	5	4.86138613861386	16.084	4	hongi	1	2	3	30-39	F	Non M	graduate	No	9	south	long	English	Other	None	No	No	None	No	7	-0.7478764	11	1.95	6.354221340148908
954aeb24	formal greeting	partially correct	FALSE	4	4.86138613861386	12.638	4	hongi	1	1	2	18-29	F	Non M	high	No	7	south	long	English	NZ	None	No	No	None	No	6	-0.7478764	11	1.95	6.354221340148908
00c448d8	touching noses in welcome	correct	TRUE	5	4.86138613861386	20.323	4	hongi	1	0	1	50-59	M	Non M	high	No	3	south	short	English	NZ	None	No	No	None	No	8	-0.7478764	11	1.95	6.354221340148908
dfdd75b6	A greeting with nose pressing	correct	TRUE	4	4.86138613861386	15.883	4	hongi	1	2	3	40-49	M	Non M	graduate	No	5	overseas	long	English	NZ	None	No	No	None	No	5	-0.7478764	11	1.95	6.354221340148908
dd095791			FALSE	1	4.86138613861386	2.759	4	hongi	1	0	1	18-29	F	Non M	high	Yes	1	south	long	English	NZ	None	No	No	None	No	5	-0.7478764	11	1.95	6.354221340148908
9956288e	Pressing of noses in greeting	correct	TRUE	5	4.86138613861386	20.91	4	hongi	1	1	2	+60	M	Non M	graduate	No	5	north	long	English	NZ	deu	No	No	None	No	9	-0.7478764	11	1.95	6.354221340148908
fa74543a	Pressing of noses sharing breath	correct	TRUE	5	4.86138613861386	28.193	4	hongi	1	1	2	30-39	F	Non M	graduate	Yes	9	north	long	English	NZ	None	No	No	None	No	7	-0.7478764	11	1.95	6.354221340148908
752d97d5	To share breath	correct	TRUE	1	4.86138613861386	22.914	4	hongi	1	1	2	50-59	F	Non M	graduate	No	8	south	long	English	Other	None	No	No	None	No	9	-0.7478764	11	1.95	6.354221340148908
c9ddcbaf	Touching of noses to greet	correct	TRUE	3	4.86138613861386	40.894	4	hongi	1	1	2	30-39	M	Non M	high	No	3	south	long	English	NZ	None	No	No	None	No	6	-0.7478764	11	1.95	6.354221340148908
76b7c6cf	Pressing of noses and foreheads in greeting the mingling of breath	correct	TRUE	4	4.86138613861386	25.847	4	hongi	1	1	2	+60	F	Non M	undergraduate	No	4	north	long	English	NZ	None	No	No	None	No	8	-0.7478764	11	1.95	6.354221340148908
95316972	maori greeting with touching of noses	correct	TRUE	5	4.86138613861386	33.825	4	hongi	1	1	2	40-49	F	M	high	No	6	overseas	long	English	NZ	None	No	No	None	No	4	-0.7478764	11	1.95	6.354221340148908
4dd9cd15	Excgange of breath with another person through touching noses	correct	TRUE	5	4.86138613861386	60.202	4	hongi	1	1	2	50-59	M	Non M	graduate	No	3	north	long	English	NZ	None	No	No	None	No	10	-0.7478764	11	1.95	6.354221340148908
3a0ba348	exchanging breath	correct	TRUE	3	4.86138613861386	7.664	4	hongi	2	2	4	30-39	F	Non M	graduate	No	9	south	long	English	NZ	None	No	No	None	No	9	-0.7478764	11	1.95	6.354221340148908
10b6309f	kiss or greeting	partially correct	FALSE	4	4.86138613861386	12.096	4	hongi	1	1	2	50-59	M	Non M	undergraduate	Yes	6	north	long	English	NZ	None	No	No	None	No	9	-0.7478764	11	1.95	6.354221340148908
6b45214b	press noses - greeting	correct	TRUE	4	4.86138613861386	9.789	4	hongi	1	1	2	40-49	F	Non M	graduate	Yes	8	north	long	English	NZ	None	No	No	None	No	6	-0.7478764	11	1.95	6.354221340148908
51816fbc	Sharing of breath	correct	TRUE	4	4.86138613861386	17.124	4	hongi	1	2	3	50-59	F	Non M	undergraduate	No	9	north	long	English	Other	fra & ita	No	No	None	No	8	-0.7478764	11	1.95	6.354221340148908
49ea8f80	nose pressing in greeting	correct	TRUE	5	4.86138613861386	15.832	4	hongi	2	2	4	+60	F	Non M	graduate	Yes	9	north	long	English	NZ	fra	No	No	None	No	7	-0.7478764	11	1.95	6.354221340148908
eb94bae5	Greet by touching noses	correct	TRUE	5	4.86138613861386	25.863	4	hongi	1	1	2	+60	F	Non M	graduate	No	9	north	long	English	Other	None	No	No	None	No	8	-0.7478764	11	1.95	6.354221340148908
d31e10b5	Pressing of noses as a greeting	correct	TRUE	1	4.86138613861386	13.515	4	hongi	1	1	2	30-39	F	Non M	graduate	No	0	north	long	English	NZ	None	No	No	None	No	6	-0.7478764	11	1.95	6.354221340148908
f4c001ca			FALSE	3	4.86138613861386	2.908	4	hongi	1	2	3	18-29	F	Non M	high	No	4	south	long	English	NZ	None	No	No	None	No	4	-0.7478764	11	1.95	6.354221340148908
02adf32d	A greeting in which people touch noses	correct	TRUE	5	4.86138613861386	14.419	4	hongi	1	2	3	18-29	F	Non M	high	No	9	south	long	English	NZ	None	No	No	None	No	6	-0.7478764	11	1.95	6.354221340148908
d7fa28f6	To press noses	correct	TRUE	5	4.86138613861386	8.033	4	hongi	1	1	2	30-39	F	Non M	graduate	No	9	north	long	English	NZ	None	No	No	None	No	8	-0.7478764	11	1.95	6.354221340148908
481d9654	nose press	correct	TRUE	3	4.86138613861386	9.549	4	hongi	1	1	2	40-49	F	Non M	graduate	Yes	6	south	long	English	Other	None	No	No	None	Yes	9	-0.7478764	11	1.95	6.354221340148908
44ff951c	nose	partially correct	FALSE	1	4.86138613861386	14.538	4	hongi	1	1	2	18-29	M	Non M	high	Yes	4	south	long	English	NZ	None	No	No	None	No	4	-0.7478764	11	1.95	6.354221340148908
722d84e1	breath of life - touching nose/foreheads to 'share breath'	correct	TRUE	5	4.86138613861386	19.626	4	hongi	1	2	3	30-39	M	Non M	undergraduate	No	4	south	long	English	NZ	None	No	No	None	No	9	-0.7478764	11	1.95	6.354221340148908
8fc509b9	Greeting with noses	correct	TRUE	4	4.86138613861386	35.129	4	hongi	1	1	2	40-49	F	Non M	graduate	Yes	7	south	long	English	NZ	None	No	No	None	No	8	-0.7478764	11	1.95	6.354221340148908
106c92bc	Traditional greeting where people touch noses exchanging life force	correct	TRUE	4	4.86138613861386	31.228	4	hongi	1	1	2	18-29	F	Non M	high	No	9	south	short	English	NZ	None	No	No	None	No	4	-0.7478764	11	1.95	6.354221340148908
74a10304	rub noses	correct	TRUE	2	4.86138613861386	12.281	4	hongi	1	1	2	+60	F	Non M	undergraduate	No	4	south	long	English	NZ	None	No	No	None	No	6	-0.7478764	11	1.95	6.354221340148908
a8ba7dee	touch noses	correct	TRUE	4	4.86138613861386	10.674	4	hongi	1	1	2	50-59	F	Non M	undergraduate	No	4	north	long	English	NZ	None	No	No	None	No	5	-0.7478764	11	1.95	6.354221340148908
7e26aa7c	touch noses share air	correct	TRUE	4	4.86138613861386	11.802	4	hongi	1	1	2	40-49	F	Non M	graduate	Yes	6	north	long	English	Other	None	No	No	None	No	9	-0.7478764	11	1.95	6.354221340148908
e3a34061	Greetings where you press noses	correct	TRUE	4	4.86138613861386	14.396	4	hongi	2	1	3	40-49	F	Non M	graduate	Yes	9	north	long	English	NZ	None	No	No	None	No	8	-0.7478764	11	1.95	6.354221340148908
28b1876e	Nose kiss greeting	correct	TRUE	4	4.86138613861386	13.411	4	hongi	1	1	2	30-39	F	M	graduate	Yes	8	south	short	English	NZ	None	No	Yes	Samoan	No	6	-0.7478764	11	1.95	6.354221340148908
e3b28cc0			FALSE	1	4.86138613861386	2.834	4	hongi	1	1	2	18-29	F	Non M	undergraduate	No	3	south	long	English	NZ	None	No	No	None	No	6	-0.7478764	11	1.95	6.354221340148908
789b666b	nose touch each other greeting	correct	TRUE	5	4.86138613861386	15.999	4	hongi	1	1	2	30-39	F	Non M	high	Yes	2	south	long	English	NZ	None	No	No	None	No	3	-0.7478764	11	1.95	6.354221340148908
0a88b907			FALSE	1	4.86138613861386	5.5	4	hongi	1	1	2	18-29	M	Non M	undergraduate	No	1	north	long	English	NZ	None	No	No	None	No	4	-0.7478764	11	1.95	6.354221340148908
43668cbf	Greet by pressing noses	correct	TRUE	5	4.86138613861386	16.466	4	hongi	1	1	2	+60	F	Non M	undergraduate	No	8	south	long	English	NZ	None	No	No	None	No	8	-0.7478764	11	1.95	6.354221340148908
72f355ae	greeting by pressing noses	correct	TRUE	3	4.86138613861386	10.096	4	hongi	1	1	2	40-49	F	Non M	graduate	No	7	south	long	English	NZ	fra	No	No	None	No	5	-0.7478764	11	1.95	6.354221340148908
1ac3feb6	A nose-rub as a greeting	correct	TRUE	5	4.86138613861386	33.862	4	hongi	0	0	0	+60	F	Non M	high	No	3	north	long	English	NZ	None	No	No	None	No	6	-0.7478764	11	1.95	6.354221340148908
16ebc36e	Moari hello pressing against each others nose	correct	TRUE	5	4.86138613861386	73.151	4	hongi	2	2	4	18-29	M	Non M	high	No	8	south	long	English	NZ	None	No	No	None	No	3	-0.7478764	11	1.95	6.354221340148908
4638ab83	Press noses as part of greeting	correct	TRUE	2	4.86138613861386	29.678	4	hongi	1	2	3	50-59	F	Non M	undergraduate	No	9	north	long	English	NZ	None	No	No	None	No	6	-0.7478764	11	1.95	6.354221340148908
16f1c5db	Rubbing noses greeting	correct	TRUE	4	4.86138613861386	31.089	4	hongi	1	2	3	40-49	F	M	high	No	9	north	long	English	NZ	None	No	No	None	No	5	-0.7478764	11	1.95	6.354221340148908
ad71a777	nose rub	correct	TRUE	1	4.86138613861386	4.905	4	hongi	1	1	2	30-39	F	Non M	undergraduate	Yes	8	south	long	English	NZ	None	No	No	None	No	6	-0.7478764	11	1.95	6.354221340148908
35ace421	Greeting by pressing foreheads and noses together sharing the breath of life		FALSE	4	4.86138613861386	51.679	4	hongi	2	3	5	30-39	Q	M	undergraduate	No	9	north	long	English	NZ	None	No	No	None	No	8	-0.7478764	11	1.95	6.354221340148908
301e327c	Greeting nose to nose share breath	correct	TRUE	5	4.86138613861386	23.657	4	hongi	1	1	2	50-59	F	Non M	graduate	No	7	south	long	English	NZ	fra	No	No	None	No	10	-0.7478764	11	1.95	6.354221340148908
36cfbe09	greeting by pressing noses	correct	TRUE	5	4.86138613861386	11.558	4	hongi	2	1	3	+60	F	Non M	graduate	No	9	south	long	English	NZ	None	No	No	None	No	10	-0.7478764	11	1.95	6.354221340148908
4be05d37	Nose greeting	correct	TRUE	5	4.86138613861386	10.921	4	hongi	1	1	2	50-59	M	Non M	high	No	1	overseas	long	English	NZ	None	No	No	None	No	3	-0.7478764	11	1.95	6.354221340148908
c20bde4f	Greeting that involves noses and breath	correct	TRUE	5	4.86138613861386	25.473	4	hongi	1	1	2	+60	F	Non M	graduate	Yes	8	north	long	English	NZ	None	No	No	None	No	9	-0.7478764	11	1.95	6.354221340148908
d2e84870	a type of Māori greeting where noses are touched	correct	TRUE	4	4.86138613861386	21.845	4	hongi	2	2	4	18-29	F	Non M	high	No	7	south	long	English	NZ	None	No	No	None	No	7	-0.7478764	11	1.95	6.354221340148908
37d0e45a	Nose greeting	correct	TRUE	1	4.86138613861386	13.249	4	hongi	1	2	3	50-59	F	Non M	graduate	No	5	north	long	English	NZ	fra	No	No	None	No	10	-0.7478764	11	1.95	6.354221340148908
e7a6cb02	pressing of noses in greeting		FALSE	5	4.86138613861386	7.544	4	hongi	3	3	6	30-39	F	Non M	graduate	No	9	north	long	English	NZ	None	No	No	None	No	6	-0.7478764	11	1.95	6.354221340148908
3fcb1b69	greeting by the pressing of noses	correct	TRUE	5	4.86138613861386	23.493	4	hongi	1	2	3	18-29	M	Non M	graduate	No	9	north	short	English	NZ	None	No	No	None	No	8	-0.7478764	11	1.95	6.354221340148908
f44d2e0f	Physical greeting Mingling of breath as noses touch		FALSE	4	4.86138613861386	44.74	4	hongi	1	3	4	40-49	F	Non M	undergraduate	Yes	6	north	long	English	NZ	None	No	No	None	No	9	-0.7478764	11	1.95	6.354221340148908
1ac3feb6	Meeting or discussion group	correct	TRUE	5	4.81188118811881	26.156	3	hui	0	0	0	+60	F	Non M	high	No	3	north	long	English	NZ	None	No	No	None	No	6	-0.891501	17	3.778	6.112581841420062
8375628e			FALSE	1	4.81188118811881	3.552	3	hui	0	0	0	18-29	M	Non M	high	No	0	south	long	English	NZ	None	No	No	None	No	4	-0.891501	17	3.778	6.112581841420062
7e26aa7c	meeting	correct	TRUE	4	4.81188118811881	6.765	3	hui	1	1	2	40-49	F	Non M	graduate	Yes	6	north	long	English	Other	None	No	No	None	No	9	-0.891501	17	3.778	6.112581841420062
8dc4a9cb	meeting	correct	TRUE	5	4.81188118811881	6.336	3	hui	2	2	4	50-59	F	Non M	high	No	8	south	long	English	NZ	None	No	No	None	No	9	-0.891501	17	3.778	6.112581841420062
4679d5da	gathering / meeting	correct	TRUE	4	4.81188118811881	14.023	3	hui	1	1	2	40-49	F	Non M	undergraduate	Yes	8	south	long	English	NZ	None	No	No	None	No	9	-0.891501	17	3.778	6.112581841420062
e3a34061	Meeting or gathering	correct	TRUE	4	4.81188118811881	17.153	3	hui	2	1	3	40-49	F	Non M	graduate	Yes	9	north	long	English	NZ	None	No	No	None	No	8	-0.891501	17	3.778	6.112581841420062
e3b28cc0	friends	incorrect	FALSE	1	4.81188118811881	18.026	3	hui	1	1	2	18-29	F	Non M	undergraduate	No	3	south	long	English	NZ	None	No	No	None	No	6	-0.891501	17	3.778	6.112581841420062
28b1876e	Meeting	correct	TRUE	5	4.81188118811881	5.443	3	hui	1	1	2	30-39	F	M	graduate	Yes	8	south	short	English	NZ	None	No	Yes	Samoan	No	6	-0.891501	17	3.778	6.112581841420062
e7a6cb02	meeting		FALSE	5	4.81188118811881	5.135	3	hui	3	3	6	30-39	F	Non M	graduate	No	9	north	long	English	NZ	None	No	No	None	No	6	-0.891501	17	3.778	6.112581841420062
35ace421	Gathering or meeting		FALSE	5	4.81188118811881	12.596	3	hui	2	3	5	30-39	Q	M	undergraduate	No	9	north	long	English	NZ	None	No	No	None	No	8	-0.891501	17	3.778	6.112581841420062
f44d2e0f	Meeting/discussions about important things		FALSE	4	4.81188118811881	26.241	3	hui	1	3	4	40-49	F	Non M	undergraduate	Yes	6	north	long	English	NZ	None	No	No	None	No	9	-0.891501	17	3.778	6.112581841420062
a8ba7dee	meeting	correct	TRUE	4	4.81188118811881	8.672	3	hui	1	1	2	50-59	F	Non M	undergraduate	No	4	north	long	English	NZ	None	No	No	None	No	5	-0.891501	17	3.778	6.112581841420062
01af0c6f			FALSE	1	4.81188118811881	3.592	3	hui	1	1	2	18-29	F	Non M	undergraduate	No	3	south	long	English	NZ	None	No	No	None	No	3	-0.891501	17	3.778	6.112581841420062
74a10304	meeting	correct	TRUE	3	4.81188118811881	7.705	3	hui	1	1	2	+60	F	Non M	undergraduate	No	4	south	long	English	NZ	None	No	No	None	No	6	-0.891501	17	3.778	6.112581841420062
